sepal_length,sepal_width,petal_length,petal_width
6.661570516001615,2.778611659050987,5.609072583153257,1.6017274495956317
6.6020259494042515,3.0076067317252297,5.236711000457134,1.6030956769585492
5.9990198276754345,2.5747137982166017,5.218250647228402,1.4804071177990759
6.207315402068464,2.8149787973608253,4.958610263796853,1.5378178594328489
5.708516142858014,3.063139151453787,5.533203171886481,1.63058104877458
6.129904404435485,2.817858936289096,5.563213215118727,1.6207038169282761
6.665708039635445,2.7481056903146515,5.165626007645817,1.5878737422649944
6.01399511438044,2.8708116462077418,5.434493011348894,1.5622364375198705
6.27414559530066,2.8473806813508884,5.59844905400871,1.530596338394163
6.65987837006349,2.926898668051491,5.30552042783995,1.564910716534213
6.2425562866146445,2.78552969773015,5.067219992107998,1.3599763821637825
5.973742316218727,2.606555843723934,5.494173911625202,1.4324908099358846
5.844437719426581,2.5870694818700954,5.303989631243201,1.3518249932744877
6.2638435462132005,2.5865678191349897,5.456656645188622,1.6375351069357373
6.878030816430779,2.7674999010101904,5.247405120923491,1.5299112409532234
6.111049015746301,2.7686761151954973,4.655610171177951,1.5887097098014462
5.9734124253148195,2.7778953054363704,5.080233148288976,1.5182135217453954
6.700524563738994,2.9074533858628997,5.266324310111775,1.508023648741482
5.790904251232703,2.745124744124482,5.566463188316363,1.6486644225864757
6.590427664087157,2.647408379321801,4.693928458923463,1.4744293077138597
6.749280596972763,2.9242439743412,5.4915700822919264,1.5347328944092955
5.834213739383013,2.584285741518972,4.638962348682732,1.5201239911720594
5.976036658147234,2.9312548391587723,5.289974934574658,1.445433222722495
5.8927700997447205,2.57734419588576,5.342061579289358,1.48513229862778
6.077647691864455,2.9997256888515347,5.195485480900771,1.5054007009189752
6.606657747869275,2.976726558531761,5.2897946185311735,1.4820018955798058
6.147916478766956,2.952132365432713,5.118265303853091,1.561315823555213
6.791902474241494,3.0328987554525537,4.873269952025384,1.4063669850817542
5.9992220740244155,2.940768191499881,4.967459196767083,1.402016784252399
5.793965720558781,2.703295385744625,4.728859169157521,1.3969120837599922
6.5316938065423,2.531049973574307,4.709904326857946,1.603309647363929
6.734591747122999,2.704376348107603,4.679712068536103,1.5614911001421619
6.123765926595081,2.5454601912347585,4.750983520925794,1.3911644435892074
6.412286593222854,3.022945846817994,5.398933473989926,1.513954813505169
6.201915507808625,2.866458957078564,5.042688995799682,1.4238297367728947
6.525788793743873,3.009016609615139,4.970327737294477,1.602461540307401
6.213163378569198,2.7447481281356785,4.618890844697968,1.5585836704102232
6.687453181643416,2.891591874952794,4.744388170419782,1.380988040265793
6.39180202703936,2.7448491023433768,5.027679739155301,1.6403400740229022
6.582142565703262,2.750601133956344,4.609481265438549,1.360228709355981
6.532852656513779,2.9891337053299476,5.311856682140678,1.4717663257814178
5.709231029792518,3.061744912931729,5.596062783401249,1.5148093654332806
5.759045415515833,2.8229446033121013,5.500185239625225,1.553995653038464
6.577186431101232,2.5675831089620593,4.6986418697724375,1.3882046329127655
6.809514810412852,2.814475796307735,5.39740659832085,1.3845873779650801
6.8388298089408295,2.979839571238438,4.819259427670863,1.6122546699881861
6.001937876839979,2.6349903324298714,4.859528815548456,1.6229865189817827
6.823645901748735,2.704237633825262,5.309542868796441,1.552723576549255
6.686268916484307,2.686045320079593,5.110341312748609,1.550302185302486
5.703083591700482,2.7309736973853345,5.2998061248321395,1.42577852793574
6.876707174828173,2.5368903680438297,5.56724893133917,1.41502916040312
5.731515772825966,2.6837854586051924,5.392007953436029,1.5757326019344158
5.9331389246927175,2.6302024748114077,5.2454315141206305,1.4874248069027192
6.6682853411969365,2.5335143560678297,5.2126200979757815,1.569201603671963
6.921666501156122,2.900117748772634,4.826482059680965,1.3824558584640116
6.477555136051535,2.8129825178102004,5.507128194213917,1.5679824063543824
6.312275487053701,2.7460101036284827,5.002462193562237,1.4178912858453703
5.691830724412178,2.8419499293959793,4.806663027173679,1.4124980753184124
5.827980348132366,2.626173474498948,4.62242493254624,1.5522694349245596
6.175760366553995,2.834453775312961,5.239696770381215,1.6417453686828476
5.756014990977931,2.754033903505605,4.840815892197011,1.4930135795570443
6.8297950987734986,2.9254311885389646,5.265188578209491,1.4823737629293532
6.51560174795179,2.538130211273668,5.187963445470492,1.5161329687797744
6.106766944273623,2.6328479102375004,5.413706662019287,1.3661586343365288
5.7577878091737205,2.7666921766311217,4.847605638356777,1.5736357240521062
6.469079496920701,2.952619485830913,4.921172535464557,1.5721556818853601
6.756502077393263,2.7133537168744,4.9366937375850695,1.619985421171928
5.732735719016513,2.7161060672092727,4.71104594191324,1.358694177074993
5.812215466234996,2.761497643060955,5.290695190612346,1.4367847273325889
6.740590887325418,2.7650647520934757,5.577592611980978,1.63624670083311
6.644328040560187,3.042147077842106,5.311237997684334,1.6186749569973542
5.967956883881546,2.713435312099007,5.357988667324959,1.4773683714619672
6.725032566618893,3.0114777680891542,4.895724074415343,1.5970352424568721
5.864372981542089,2.7071501584606352,5.118324250143816,1.4179331286311676
6.399877465264751,2.844069244081882,4.801040952747924,1.588692403465637
6.465872056658485,2.697945883821974,4.826828479139698,1.6136250416503481
6.723035228983062,2.648665977919095,4.626317331046838,1.591359778722937
6.445540779633953,2.5764939357099372,5.189105370343272,1.4856548056085082
6.645933412616851,2.6370875116088888,5.052219879191127,1.396873234275575
6.876484307041666,2.956093367878092,5.341456875031424,1.5570619995062407
6.203403917507641,3.0370381527937607,4.664375352165545,1.5909777215036855
5.941193242453223,2.7014556551549544,5.119818323546654,1.5847965033166738
6.726553983643709,2.8468900600896694,5.001096198713379,1.633950726420963
5.980616832757604,2.969732962493156,5.214290613877116,1.463068505065564
5.671723660298056,2.770095608755231,4.872254397493145,1.3813039839976682
5.764699792325987,2.714632663294497,5.217052536515461,1.6012557946094321
5.901289688633632,2.7578006239330675,4.9897952629449955,1.5040182027625548
6.690079961220036,2.8300413220795715,5.45358801177234,1.5055655268206931
6.430847680128402,2.764934615796074,5.429557491901546,1.627148161909396
6.475322370035164,2.979638171536826,4.650183400679082,1.6218335254339973
5.908045584217297,2.663651439302452,4.644396669570881,1.6396200350922179
6.743533670355355,3.0313833782910065,5.454160491115215,1.4938591658163867
6.8343432369543615,3.0629047794392252,5.102618316325185,1.4026874343986515
6.499864361293499,3.066245442317999,5.479589797056052,1.6085445528437723
6.846610701177176,3.020613265909426,5.381807297298659,1.5654818496485483
6.003606638918391,2.867950411999931,5.121918394140007,1.6085832274742975
6.289557842597491,2.591535947583906,4.595071935028796,1.5533619361405997
6.362884567780223,2.705339226440731,4.762351593038648,1.4900145967211706
5.796360955323421,2.70822075396384,4.976796144360347,1.4896856084513885
6.257942146686947,2.663923160345595,5.4572152012340265,1.4566630518770236
5.95928000920457,2.6184535347099307,4.919029962393402,1.3702658648932602
5.711463478956024,2.858879630209606,5.221530078770174,1.508876460791487
6.630479345991972,2.5419243047951636,5.544692570373656,1.3785195369771182
6.519268972935928,2.594702089806853,5.487503541973948,1.5032139860835092
5.77368986168265,2.865365503112041,4.599292142759845,1.5828066535320735
6.489737083174115,2.639069859643564,4.9722459344996155,1.352342008346667
6.544041606863718,2.7006941570054424,5.173020693602653,1.637018288374339
6.047328058313957,3.074533215088898,5.235382953727718,1.4226265998856515
6.220340132606784,2.9346537485348096,5.0454074658367425,1.3705522702024657
5.882440613342003,2.963126737639009,5.251340537232422,1.5209476431996403
5.8812036831518055,2.98914416939619,5.569954911777975,1.362266129247201
5.768320157023857,3.0154457218561563,5.421863299112771,1.5353803366533882
6.860656163322534,2.882001123675521,4.8103049812440934,1.5685926971150699
6.483595034379503,3.0720170331256162,4.808173651102288,1.5293654809087798
6.6530110780036535,2.7098305300293757,4.977273174760202,1.616370551498496
6.17928554830719,2.869850397061544,5.497022900277362,1.4129479749271683
6.907165393404283,2.9130939790233823,5.096044128024274,1.4792761693052994
6.872499415594896,2.635205903416613,4.9079169219828795,1.4423378266643776
6.0341479817654236,2.7823813053207855,5.59896281793319,1.616636030014865
6.083216456085072,2.756807264808877,5.27287036131365,1.3551455042089842
6.703393609943916,3.012686912094675,5.464344341011024,1.462516316065661
6.252119379278902,2.526937460266103,4.997383255004421,1.4881280467099804
6.812787609266283,3.0206330973040587,5.575419005369667,1.6155314955271562
5.680332893878833,2.879218077306043,4.659602436765101,1.4317782859139956
6.398667613132931,2.9123437383082216,5.257724666435437,1.364717510222593
5.800540875657635,2.592008615241513,4.683242664305085,1.4034703269807967
6.537494617052564,2.9852688606491253,5.006990167874878,1.557834451928503
5.922020489194941,3.0650368849147087,4.94699747331477,1.6037600718614504
6.861161629513027,3.004239819210169,4.658409004571094,1.5450921471921766
5.821314290280155,2.523171280294446,4.642819112821928,1.6248447589341173
6.814664027968095,2.6464616571478587,5.148002439094598,1.636508478679778
6.295849723417921,2.740403579281624,5.082913667925517,1.5870647284655832
6.271369816991876,2.958635501518127,5.030331394553751,1.4256017013634148
6.081355639571462,2.5635811401968125,5.097328767297461,1.3944332774667068
6.692549227981763,2.7555307215278604,5.370302370471557,1.63633812826159
6.740342216638678,3.0528196606576588,5.1692952574081446,1.3995973301941624
6.848598902271463,3.0063624587341917,5.471701250888266,1.5579823282226155
6.457394490354459,2.5282453794423456,5.353015150469878,1.3774605352448417
5.997286179489246,2.8288345653967486,5.050767236573562,1.3547323169314338
6.708221173649157,3.0121285365281185,5.285510402366702,1.5123203575970467
6.8805296770133335,2.5871754763389876,5.342668254738289,1.3885081838685593
6.151124446643504,2.847871325135748,5.341829444314438,1.3511148300815952
5.998353336828438,2.8213922191894993,5.1335311527447365,1.5412879304838794
6.05285551189396,2.8226963806098038,4.783582512983267,1.4060616643210366
6.396470593912484,2.9038646476253906,4.712807966014913,1.386836970571267
6.382281391240167,2.6712536212788414,4.9902470842859366,1.4702245342942732
5.8949766026989945,2.5207361947211506,5.4602148461683875,1.5645005906693064
6.540078583225612,2.826042877343459,5.304989047669682,1.630706513264288
6.508748907648907,2.668451185079372,5.171971252775715,1.482697321009863
6.371088105201308,2.8098618673511817,5.465950790933034,1.54554003101432
5.907835682196971,2.5552893961702074,5.022851064454973,1.3546831866773188
6.071054706150003,2.726092022885966,4.973100651490122,1.6438050072971677
6.05291510498531,2.668527397412028,4.721968549688891,1.503302650704784
5.863629625829161,2.8651250391292393,4.748262974517116,1.5230019953277605
6.711099241360028,2.5438137947706916,5.01814191441657,1.4883146901656508
6.6667509007824215,2.7820327538895047,5.168886502185446,1.5873612760764213
