sepal_length,sepal_width,petal_length,petal_width
6.721390898695516,3.243356767849554,5.259017471329599,1.5164413723020351
5.444168017286052,3.0413117900029945,5.512689184061297,1.7801708354003085
5.796484304450274,3.087218933531635,4.965493132843163,1.5350836749696808
7.097463716113406,2.4886344504212525,4.779452228635926,1.6639852021185582
6.4775539465254095,2.3435136669336782,4.9575791682281665,1.5519799877838096
7.331983637441533,2.451106615931275,5.724144055490065,1.278374689845955
5.650433863391034,2.512545149508938,5.870057559654018,1.3194106152089922
7.023141032003231,2.7572233181019743,6.1181451663065145,1.7034548991912632
6.9040518988085005,3.2152134634504588,5.3734220009142675,1.7061913539170988
5.698039655350869,2.3494275964332036,5.336501294456804,1.4608142355981517
6.114630804136929,2.8299575947216518,4.817220527593706,1.5756357188656975
5.117032285716027,3.326278302907575,5.966406343772963,1.7611620975491604
5.95980880887097,2.8357178725781917,6.0264264302374535,1.7414076338565518
7.031416079270891,2.6962113806293035,5.231252015291633,1.6757474845299887
5.72799022876088,2.9416232924154846,5.768986022697788,1.6244728750397406
6.248291190601321,2.894761362701777,6.096898108017419,1.5611926767883262
7.019756740126982,3.0537973361029818,5.511040855679901,1.6298214330684262
6.185112573229289,2.7710593954603002,5.034439984215996,1.219952764327565
5.647484632437456,2.4131116874478686,5.888347823250404,1.3649816198717695
5.388875438853162,2.374138963740191,5.507979262486404,1.2036499865489756
6.227687092426401,2.3731356382699795,5.813313290377247,1.7750702138714751
7.456061632861557,2.7349998020203814,5.394810241846985,1.5598224819064468
5.9220980314926015,2.7373522303909947,4.211220342355903,1.6774194196028922
5.64682485062964,2.755790610872741,5.060466296577953,1.5364270434907912
7.101049127477986,3.014906771725799,5.432648620223551,1.5160472974829637
5.281808502465406,2.6902494882489645,6.032926376632727,1.7973288451729514
6.880855328174314,2.4948167586436023,4.287856917846927,1.4488586154277194
7.198561193945525,3.0484879486824004,5.883140164583853,1.5694657888185912
5.368427478766025,2.3685714830379436,4.177924697365463,1.5402479823441184
5.652073316294468,3.0625096783175443,5.479949869149314,1.3908664454449902
5.485540199489442,2.3546883917715213,5.584123158578717,1.47026459725556
5.85529538372891,3.199451377703069,5.290970961801544,1.5108014018379505
6.913315495738551,3.1534531170635227,5.479589237062347,1.4640037911596115
5.995832957533913,3.104264730865426,5.136530607706183,1.6226316471104258
7.283804948482991,3.265797510905107,4.646539904050767,1.3127339701635083
5.698444148048831,3.081536382999763,4.834918393534166,1.304033568504798
5.287931441117562,2.60659077148925,4.357718338315043,1.2938241675199842
6.7633876130846,2.262099947148614,4.319808653715893,1.706619294727858
7.169183494245997,2.608752696215206,4.259424137072207,1.6229822002843233
5.947531853190163,2.290920382469517,4.401967041851589,1.2823288871784146
6.524573186445708,3.245891693635988,5.697866947979853,1.527909627010338
6.103831015617249,2.932917914157129,4.985377991599364,1.3476594735457896
6.751577587487745,3.2180332192302794,4.840655474588955,1.7049230806148021
6.126326757138395,2.689496256271357,4.137781689395936,1.6171673408204463
7.074906363286834,2.983183749905588,4.388776340839565,1.261976080531586
6.48360405407872,2.689698204686754,4.955359478310602,1.7806801480458045
6.8642851314065245,2.7012022679126875,4.118962530877098,1.2204574187119621
6.765705313027557,3.1782674106598954,5.523713364281354,1.4435326515628353
5.118462059585035,3.323489825863457,6.092125566802497,1.5296187308665612
5.218090831031666,2.8458892066242023,5.900370479250449,1.607991306076928
6.8543728622024656,2.335166217924119,4.297283739544875,1.276409265825531
7.3190296208257015,2.828951592615471,5.694813196641702,1.26917475593016
7.37765961788166,3.1596791424768753,4.538518855341726,1.7245093399763722
5.703875753679959,2.4699806648597433,4.619057631096913,1.7459730379635658
7.347291803497471,2.608475267650525,5.519085737592884,1.6054471530985097
7.072537832968616,2.5720906401591863,5.120682625497219,1.6006043706049722
5.106167183400963,2.661947394770669,5.49961224966428,1.35155705587148
7.453414349656348,2.2737807360876596,6.034497862678342,1.33005832080624
5.163031545651932,2.567570917210384,5.68401590687206,1.651465203868832
5.566277849385436,2.460404949622815,5.390863028241263,1.4748496138054383
7.036570682393873,2.26702871213566,5.325240195951564,1.6384032073439254
7.543333002312246,3.0002354975452685,4.552964119361931,1.2649117169280233
6.6551102721030695,2.825965035620402,5.914256388427833,1.635964812708765
6.324550974107404,2.6920202072569652,4.904924387124473,1.3357825716907405
5.0836614488243566,2.8838998587919584,4.513326054347359,1.3249961506368249
5.355960696264731,2.4523469489978957,4.144849865092481,1.6045388698491192
6.051520733107989,2.8689075506259223,5.37939354076243,1.7834907373656956
5.212029981955862,2.7080678070112105,4.5816317843940215,1.4860271591140886
7.359590197546998,3.050862377077929,5.430377156418982,1.4647475258587064
6.7312034959035785,2.276260422547337,5.275926890940985,1.5322659375595489
5.913533888547246,2.465695820475001,5.727413324038574,1.232317268673058
5.215575618347441,2.733384353262244,4.595211276713554,1.647271448104212
6.638158993841402,3.1052389716618274,4.742345070929114,1.6443113637707205
7.213004154786525,2.6267074337488,4.77338747517014,1.7399708423438556
5.165471438033027,2.632212134418545,4.32209188382648,1.217388354149986
5.324430932469991,2.72299528612191,5.481390381224692,1.3735694546651778
7.181181774650835,2.7301295041869516,6.055185223961956,1.77249340166622
6.988656081120374,3.2842941556842122,5.5224759953686675,1.7373499139947088
5.635913767763093,2.6268706241980144,5.6159773346499176,1.4547367429239342
7.150065133237785,3.222955536178308,4.691448148830687,1.6940704849137442
5.428745963084178,2.6143003169212706,5.136648500287634,1.3358662572623352
6.499754930529502,2.888138488163764,4.502081905495847,1.677384806931274
6.631744113316972,2.595891767643949,4.553656958279395,1.7272500833006963
7.1460704579661245,2.4973319558381895,4.152634662093678,1.6827195574458744
6.591081559267908,2.3529878714198746,5.2782107406865455,1.4713096112170165
6.991866825233703,2.4741750232177773,5.0044397583822535,1.29374646855115
7.452968614083334,3.1121867357561834,5.582913750062849,1.614123999012481
6.106807835015282,3.2740763055875215,4.228750704331091,1.681955443007371
5.582386484906446,2.6029113103099095,5.139636647093309,1.669593006633348
7.153107967287416,2.89378012017934,4.902192397426758,1.767901452841926
5.661233665515208,3.1394659249863115,5.328581227754232,1.4261370101311281
5.043447320596113,2.740191217510462,4.64450879498629,1.2626079679953364
5.229399584651974,2.629265326588994,5.334105073030922,1.7025115892188643
5.5025793772672635,2.715601247866135,4.87959052588999,1.5080364055251092
7.080159922440072,2.8600826441591427,5.807176023544679,1.5111310536413867
6.561695360256804,2.7298692315921484,5.759114983803093,1.7542963238187914
6.6506447400703275,3.1592763430736523,4.2003668013581645,1.7436670508679946
5.516091168434594,2.527302878604905,4.188793339141762,1.7792400701844353
7.1870673407107075,3.2627667565820135,5.8083209822304305,1.4877183316327733
7.368686473908724,3.3258095588784506,5.105236632650371,1.305374868797303
6.699728722586998,3.332490884635999,5.8591795941121045,1.7170891056875446
7.39322140235435,3.2412265318188522,5.663614594597317,1.6309636992970962
5.7072132778367815,2.935900823999863,5.143836788280014,1.7171664549485948
6.279115685194981,2.3830718951678116,4.090143870057592,1.606723872281199
6.425769135560447,2.610678452881462,4.424703186077296,1.4800291934423413
5.292721910646842,2.61644150792768,4.8535922887206935,1.4793712169027773
6.215884293373894,2.5278463206911903,5.814430402468054,1.4133261037540474
5.618560018409141,2.4369070694198607,4.738059924786804,1.2405317297865206
5.122926957912049,2.9177592604192117,5.343060157540347,1.517752921582974
6.9609586919839455,2.283848609590327,5.989385140747314,1.2570390739542363
6.7385379458718555,2.3894041796137064,5.875007083947896,1.5064279721670186
5.2473797233653,2.930731006224082,4.098584285519691,1.6656133070641466
6.679474166348231,2.478139719287128,4.844491868999231,1.2046840166933341
6.788083213727436,2.6013883140108853,5.246041387205307,1.7740365767486777
5.794656116627913,3.3490664301777966,5.370765907455435,1.345253199771303
6.140680265213569,3.0693074970696204,4.990814931673485,1.2411045404049315
5.464881226684007,3.126253475278019,5.402681074464844,1.5418952863992803
5.462407366303611,3.17828833879238,6.039909823555949,1.2245322584944018
5.236640314047715,3.2308914437123124,5.743726598225541,1.5707606733067763
7.421312326645067,2.9640022473510435,4.520609962488186,1.63718539423014
6.667190068759005,3.3440340662512327,4.516347302204575,1.5587309618175593
7.006022156007309,2.619661060058751,4.854546349520405,1.7327411029969924
6.058571096614381,2.939700794123088,5.894045800554724,1.3258959498543368
7.514330786808566,3.0261879580467648,5.092088256048547,1.4585523386105985
7.444998831189792,2.4704118068332264,4.715833843965761,1.3846756533287548
5.768295963530848,2.7647626106415717,6.09792563586638,1.7332720600297304
5.866432912170145,2.7136145296177543,5.4457407226273,1.2102910084179686
7.106787219887833,3.22537382418935,5.828688682022049,1.4250326321313218
6.204238758557804,2.253874920532206,4.894766510008844,1.476256093419961
7.325575218532567,3.2412661946081167,6.050838010739335,1.731062991054312
5.060665787757666,2.958436154612086,4.219204873530203,1.3635565718279912
6.497335226265863,3.0246874766164433,5.415449332870874,1.229435020445186
5.30108175131527,2.384017230483026,4.26648532861017,1.3069406539615933
6.77498923410513,3.170537721298251,4.9139803357497565,1.615668903857006
5.544040978389883,3.330073769829417,4.7939949466295415,1.7075201437229013
7.422323259026055,3.208479638420338,4.216818009142189,1.5901842943843536
5.3426285805603095,2.246342560588892,4.185638225643857,1.7496895178682346
7.329328055936192,2.4929233142957177,5.196004878189196,1.7730169573595558
6.291699446835841,2.680807158563249,5.065827335851034,1.6741294569311664
6.242739633983753,3.1172710030362536,4.960662789107503,1.3512034027268296
5.862711279142924,2.3271622803936256,5.094657534594924,1.2888665549334137
7.085098455963527,2.7110614430557214,5.640604740943115,1.77267625652318
7.180684433277355,3.305639321315318,5.2385905148162895,1.299194660388325
7.397197804542925,3.2127249174683836,5.843402501776534,1.615964656445231
6.61478898070892,2.256490758884691,5.606030300939756,1.2549210704896834
5.694572358978491,2.857669130793497,5.0015344731471245,1.2094646338628676
7.116442347298315,3.224257073056237,5.471020804733405,1.5246407151940935
7.461059354026668,2.374350952677975,5.585336509476577,1.2770163677371187
6.002248893287008,2.895742650271496,5.583658888628879,1.2022296601631903
5.696706673656876,2.842784438378999,5.167062305489474,1.5825758609677585
5.805711023787921,2.8453927612196077,4.467165025966535,1.3121233286420733
6.492941187824969,3.0077292952507815,4.325615932029827,1.2736739411425342
6.464562782480335,2.542507242557683,4.8804941685718735,1.4404490685885467
5.489953205397989,2.2414723894423014,5.820429692336774,1.6290011813386132
6.780157166451225,2.852085754686918,5.509978095339365,1.7614130265285757
6.717497815297813,2.5369023701587436,5.243942505551431,1.4653946420197261
6.442176210402616,2.8197237347023636,5.8319015818660676,1.5910800620286403
5.515671364393942,2.310578792340415,4.945702128909947,1.2093663733546376
5.8421094123000055,2.6521840457719326,4.846201302980245,1.7876100145943359
5.80583020997062,2.5370547948240554,4.343937099377784,1.5066053014095675
5.427259251658324,2.9302500782584784,4.396525949034233,1.5460039906555205
7.122198482720059,2.287627589541384,4.93628382883314,1.4766293803313013
7.033501801564842,2.7640655077790095,5.237773004370893,1.6747225521528426
